ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days Subscribed,Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count
4582,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,11/11/18,2/29/20,475,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,4,4,0,2,0
4585,ESP,Limited,RENEWAL,Web,79,USD,10/22/18,5/14/20,570,No,No,NULL,NULL,On,US/Canada,Consumer,Web,No,Yes,1,1,0,1,0
4589,ALL,Lifetime,INITIAL_PURCHASE,Web,214.32,USD,3/22/20,1/1/99,28774,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,153,1,1,1,1
4590,DEU,Limited,INITIAL_PURCHASE,Web,69,USD,12/10/19,6/10/20,183,No,No,NULL,NULL,On,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL
4593,FRA,Limited,RENEWAL,Web,35.97,USD,4/5/19,7/5/20,457,No,No,NULL,NULL,On,Europe,Consumer,Web,No,Yes,6,6,0,2,0
4594,ALL,Lifetime,INITIAL_PURCHASE,Web,210.54,USD,2/28/20,1/1/99,28797,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,66,6,0,6,0
4595,KOR,Limited,RENEWAL,Web,79,USD,8/14/19,5/17/20,277,No,Yes,8/14/19,8/17/19,On,US/Canada,Consumer,Web,Yes,Yes,11,11,0,3,0
4596,FRA,Limited,INITIAL_PURCHASE,Web,42.82,USD,12/25/19,3/25/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,9,2,1,2,1
4598,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/11/19,11/11/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL
4603,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/3/19,11/6/19,95,No,Yes,8/3/19,8/6/19,Off,US/Canada,Consumer,Web,Yes,Yes,79,0,0,0,0
4607,ESP,Limited,INITIAL_PURCHASE,Web,42.46,USD,6/19/19,9/22/19,95,No,Yes,6/19/19,6/22/19,On,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
4609,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,1/17/20,7/17/20,182,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,73,50,21,16,2
4611,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/4/19,10/3/19,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,197,25,0,23,0
4612,ALL,Limited,RENEWAL,Web,179,USD,4/3/19,4/3/21,731,No,Yes,3/20/20,3/23/20,On,US/Canada,Consumer,Web,No,Yes,3,2,1,2,1
4614,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/1/19,2/1/20,92,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL
4617,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,1/9/20,4/9/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,13,9,0,3,0
4619,ESC,Limited,INITIAL_PURCHASE,Web,38.22,USD,1/27/20,4/30/20,94,No,Yes,2/10/20,2/13/20,Off,US/Canada,Consumer,Web,Yes,Yes,23,9,0,2,0
355,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/8/20,7/8/20,182,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,No,Yes,17,11,3,5,2
4625,ESP,Limited,RENEWAL,Web,35.97,USD,7/1/19,7/1/20,366,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
4628,NED,Limited,RENEWAL,Web,35.97,USD,9/6/19,6/8/20,276,No,No,NULL,NULL,On,Other,Consumer,Web,Yes,Yes,32,32,4,26,1
4629,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/21/20,6/21/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,27,17,2,6,2
4632,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/30/19,9/30/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,192,8,1,8,1
4633,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/15/19,5/18/20,246,No,No,NULL,NULL,On,US/Canada,Consumer,Web,No,Yes,90,6,1,6,1
4635,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,3/6/20,1/1/99,28790,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,125,30,18,13,2
4637,ESP,Limited,RENEWAL,Web,35.97,USD,8/18/19,5/26/20,282,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
4640,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/15/20,1/1/99,28781,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,148,6,3,3,1
4642,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/31/20,1/1/99,28765,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,1,1,0,1,0
4653,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/19/20,1/1/99,28806,No,Yes,2/5/20,2/8/20,Off,US/Canada,Consumer,Web,Yes,Yes,28,12,7,5,1
4654,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/4/20,1/1/99,28792,Yes,No,NULL,NULL,Off,Europe,Consumer,Web,No,Yes,144,37,6,30,4
4658,ALL,Lifetime,INITIAL_PURCHASE,Web,248.75,USD,3/3/20,1/1/99,28793,No,No,NULL,NULL,Off,Europe,Consumer,Web,No,Yes,147,30,14,19,4
4660,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/30/18,3/17/20,473,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,4,4,3,2,1
4663,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,3/23/20,1/1/99,28773,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,216,60,18,20,4
4664,ESP,Limited,INITIAL_PURCHASE,Web,39.17,USD,2/8/20,5/8/20,90,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,16,1,0,1,0
4667,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/3/19,4/3/20,183,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,4,3,0,2,0
4673,FRA,Limited,INITIAL_PURCHASE,Web,95.88,USD,8/29/19,8/29/20,366,No,Yes,8/26/19,8/29/19,Off,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
4674,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/16/20,4/24/20,99,No,Yes,1/19/20,1/22/20,On,US/Canada,Consumer,Web,Yes,Yes,54,46,0,4,0
4677,ALL,Lifetime,INITIAL_PURCHASE,Web,249,USD,3/12/20,1/1/99,28784,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,9,5,0,2,0
4680,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,3/22/20,1/1/99,28774,No,Yes,1/8/20,1/11/20,Off,US/Canada,Consumer,Web,Yes,Yes,177,80,6,54,3
4684,DEU,Limited,RENEWAL,Web,19.99,USD,6/22/19,1/22/20,214,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,127,4,0,4,0
4686,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,3/15/20,1/1/99,28781,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,9,5,0,3,0
4688,FRA,Limited,RENEWAL,Web,79,USD,6/6/19,12/28/19,205,No,Yes,6/6/19,6/9/19,Off,US/Canada,Consumer,Web,Yes,Yes,16,0,0,0,0
4691,ENG,Limited,INITIAL_PURCHASE,Web,38.34,USD,3/19/20,6/19/20,92,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,6,3,0,3,0
4696,ESP,Limited,RENEWAL,Web,35.97,USD,12/7/19,6/7/20,183,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,2,0,0,0,0
4697,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/19/20,1/1/99,28777,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,45,0,0,0,0
4706,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/4/20,1/1/99,28792,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,133,39,3,16,2
4720,ENG,Limited,INITIAL_PURCHASE,Web,37.77,USD,10/20/19,1/20/20,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,61,26,2,10,1
4722,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,6/27/19,6/27/20,366,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL
4729,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/29/20,1/1/99,28796,Yes,No,NULL,NULL,Off,Other,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL
4730,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/10/20,1/1/99,28786,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,6,1,0,1,0
4734,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,3/15/20,1/1/99,28781,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,7,3,0,2,0
4737,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/20/20,1/1/99,28776,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,6,1,0,1,0
4740,FRA,Limited,RENEWAL,Web,79,USD,5/31/19,1/1/20,215,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,148,0,0,0,0
4742,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/13/19,2/13/20,92,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,4,3,0,2,0
4745,ESP,Limited,INITIAL_PURCHASE,Web,64.47,USD,10/23/19,4/23/20,183,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,8,1,1,1,1
4749,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/14/20,1/1/99,28782,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,27,13,12,2,1
4750,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,3/3/20,1/1/99,28793,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,166,52,2,27,1
4752,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/21/20,1/1/99,28775,No,Yes,3/21/20,3/24/20,Off,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0
4753,ESP,Lifetime,INITIAL_PURCHASE,Web,49,USD,8/25/19,1/1/99,28984,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,3,2,2,1,1
4757,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,USD,3/14/20,1/1/99,28782,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,16,2,0,2,0
4763,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/6/20,1/1/99,28790,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,53,0,0,0,0
4765,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/12/20,1/1/99,28784,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,6,1,0,1,0
4767,DEU,Limited,INITIAL_PURCHASE,Web,42.8,USD,2/20/20,5/23/20,93,No,Yes,2/20/20,2/23/20,Off,Europe,Consumer,Web,No,Yes,12,12,0,2,0
4771,ESP,Limited,INITIAL_PURCHASE,Web,38.58,USD,2/8/20,5/8/20,90,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,16,10,0,5,0
4773,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/17/19,3/17/20,91,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,12,0,0,0,0
4776,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,3/29/20,1/1/99,28767,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
4789,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/22/20,6/22/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,9,6,6,1,1
4791,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/24/20,5/27/20,93,No,Yes,2/24/20,2/27/20,Off,Other,Consumer,Web,No,Yes,183,183,180,2,1
4795,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,3/13/20,1/1/99,28783,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,4,4,2,3,1
4796,DEU,Limited,INITIAL_PURCHASE,Web,19.99,USD,8/25/19,9/25/19,31,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,78,0,0,0,0
4797,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,1/23/20,1/1/99,28833,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,93,57,22,15,4
4802,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/5/20,5/5/20,90,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,2,2,0,1,0
4808,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/28/20,7/3/20,97,No,Yes,3/31/20,4/3/20,On,US/Canada,Consumer,Web,Yes,Yes,18,15,12,2,1
4812,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/25/19,6/25/20,213,No,Yes,3/22/20,3/25/20,On,US/Canada,Consumer,Web,No,Yes,15,3,1,3,1
4814,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/20/19,11/23/19,95,No,Yes,8/20/19,8/23/19,Off,US/Canada,Consumer,Web,No,Yes,43,13,3,8,1
4816,ESP,Limited,RENEWAL,Web,79,USD,7/3/19,1/3/20,184,No,No,NULL,NULL,Off,Other,Other,Unknown,No,No,34,11,0,6,0
4817,ALL,Lifetime,INITIAL_PURCHASE,Web,228.69,USD,2/28/20,1/1/99,28797,Yes,No,NULL,NULL,Off,Europe,Consumer,App,No,Yes,30,23,10,6,2
4818,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/8/20,5/11/20,93,No,Yes,2/8/20,2/11/20,Off,US/Canada,Consumer,Web,Yes,Yes,11,0,0,0,0
4822,KOR,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/22/20,5/22/20,90,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,116,14,11,5,3
4831,ESP,Limited,INITIAL_PURCHASE,Web,19.99,USD,3/26/20,5/2/20,37,No,Yes,3/26/20,4/2/20,On,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0
4838,ESP,Limited,RENEWAL,Web,79,USD,5/15/19,11/23/19,192,No,Yes,5/15/19,5/18/19,Off,US/Canada,Consumer,Web,Yes,Yes,135,0,0,0,0
4840,ESP,Limited,INITIAL_PURCHASE,Web,39.07,USD,3/23/20,6/23/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,45,7,3,3,2
4842,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/1/20,1/1/99,28795,No,Yes,2/15/20,2/18/20,Off,US/Canada,Consumer,Web,Yes,Yes,47,25,6,5,3
4843,POL,Limited,INITIAL_PURCHASE,Web,39,USD,1/15/20,4/15/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,40,18,0,6,0
4845,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,3/4/20,1/1/99,28792,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,29,8,8,1,1
4849,ESP,Limited,RENEWAL,Web,19.99,USD,10/3/18,5/22/20,597,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,66,66,0,3,0
4850,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/24/20,1/1/99,28772,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,24,0,0,0,0
4851,ESP,Limited,INITIAL_PURCHASE,Web,37.77,USD,8/29/19,11/29/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,167,3,0,3,0
4854,ESP,Limited,INITIAL_PURCHASE,Web,103.36,USD,10/10/19,10/10/20,366,No,No,NULL,NULL,Off,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL
4857,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/29/20,1/1/99,28796,No,No,NULL,NULL,Off,Europe,Consumer,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL
4862,NED,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/30/19,12/2/19,94,No,Yes,8/30/19,9/2/19,Off,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
4868,TGL,Limited,INITIAL_PURCHASE,Web,155.76,USD,10/24/19,11/2/21,740,No,Yes,10/24/19,10/27/19,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
4872,ALL,Lifetime,INITIAL_PURCHASE,Web,200.81,USD,2/21/20,1/1/99,28804,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,119,16,9,10,3
4874,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,3/22/20,1/1/99,28774,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,No,Yes,12,8,7,5,4
4875,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/20/20,1/1/99,28805,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0
4877,ESP,Limited,INITIAL_PURCHASE,Web,40.95,USD,7/11/19,10/14/19,95,No,Yes,7/11/19,7/14/19,Off,US/Canada,Consumer,Web,Yes,Yes,24,0,0,0,0
4878,KOR,Limited,RENEWAL,Web,119,USD,3/24/19,9/24/20,550,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0
4879,DEU,Limited,INITIAL_PURCHASE,Web,36.33,USD,8/21/19,11/21/19,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL
4882,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/28/20,1/1/99,28797,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0
4892,JPN,Limited,INITIAL_PURCHASE,Web,39,USD,8/16/19,2/19/20,187,No,Yes,8/16/19,8/19/19,Off,Other,Consumer,Web,Yes,Yes,50,2,0,1,0
4898,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/14/19,12/14/19,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,140,0,0,0,0
4902,JPN,Limited,RENEWAL,App,33.99,USD,12/12/19,6/12/20,183,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
4904,ESP,Limited,RENEWAL,Web,79,USD,7/9/19,4/9/20,275,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0
4905,ESC,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/28/19,3/28/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,9,1,0,1,0
4907,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,2/27/20,1/1/99,28798,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,13,1,0,1,0
4911,FAR,Limited,INITIAL_PURCHASE,Web,38.67,USD,2/2/20,5/2/20,90,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,40,22,3,12,1
4914,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/26/20,3/26/21,365,No,Yes,3/15/20,3/18/20,On,US/Canada,Consumer,Web,Yes,Yes,12,1,0,1,0
4915,GRK,Limited,INITIAL_PURCHASE,Web,39.07,USD,3/22/20,6/22/20,92,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,9,2,2,1,1
4916,ALL,Limited,RENEWAL,Web,179,USD,4/18/19,4/18/21,731,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,2,1,1,1,1
4920,ITA,Limited,RENEWAL,Web,35.97,USD,4/22/19,7/22/20,457,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
4921,ESP,Limited,INITIAL_PURCHASE,Web,42.8,USD,3/29/20,7/2/20,95,No,Yes,3/14/20,3/17/20,Off,Europe,Consumer,Web,No,Yes,1,0,0,0,0
4925,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/14/19,10/3/19,111,No,Yes,6/14/19,6/17/19,Off,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
4926,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/28/20,1/1/99,28768,No,Yes,3/17/20,3/20/20,Off,US/Canada,Consumer,Web,No,Yes,15,14,4,5,2
4934,ALL,Lifetime,INITIAL_PURCHASE,Web,299,USD,3/1/20,1/1/99,28795,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,13,1,0,1,0
4939,ITA,Limited,INITIAL_PURCHASE,Web,39,USD,8/22/19,11/30/20,466,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,176,65,0,44,0
4944,FRA,Limited,INITIAL_PURCHASE,Web,70.56,USD,12/13/19,6/13/20,183,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,4,1,0,1,0
4951,ENG,Limited,RENEWAL,Web,35.97,USD,12/3/19,7/4/20,214,No,Yes,12/3/19,12/6/19,On,US/Canada,Consumer,Web,Yes,Yes,9,0,0,0,0
4961,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,USD,3/10/20,1/1/99,28786,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,185,12,2,10,1
4963,ESP,Limited,INITIAL_PURCHASE,Web,96.12,USD,9/3/19,9/3/21,731,No,No,NULL,NULL,On,US/Canada,Other,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL
4964,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/22/20,1/1/99,28803,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,39,16,7,7,2
4968,ALL,Lifetime,INITIAL_PURCHASE,Web,208.95,USD,1/27/20,1/1/99,28829,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,86,56,19,32,8
4970,DEU,Limited,INITIAL_PURCHASE,Web,69.9,USD,9/18/19,3/24/20,188,No,Yes,9/18/19,9/21/19,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
4972,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,7/20/19,10/23/19,95,No,No,NULL,NULL,Off,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL
4977,JPN,Limited,INITIAL_PURCHASE,Web,38.34,USD,11/14/18,5/14/21,912,No,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,9,0,0,0,0
4983,NED,Limited,INITIAL_PURCHASE,Web,39.5,USD,11/27/19,2/27/20,92,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,29,0,0,0,0
4986,ALL,Lifetime,INITIAL_PURCHASE,Web,179.1,USD,3/25/20,1/1/99,28771,No,Yes,3/25/20,3/28/20,Off,US/Canada,Consumer,Web,Yes,Yes,17,17,0,5,0
4991,ESP,Limited,RENEWAL,Web,79,USD,11/11/19,5/11/20,182,Yes,No,NULL,NULL,On,US/Canada,Consumer,Web,Yes,Yes,4,1,0,1,0
4994,KOR,Limited,RENEWAL,Web,179,USD,2/13/19,3/31/21,777,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0
4996,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,5/13/19,11/20/19,191,No,No,NULL,NULL,Off,Other,Other,Web,Yes,Yes,37,0,0,0,0
4998,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,12/28/19,3/28/20,91,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,12,4,0,2,0
5000,ALL,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,2/20/20,1/1/99,28805,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,95,6,2,3,2
5001,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/24/20,1/1/99,28772,Yes,No,NULL,NULL,Off,Other,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL
5005,ARA,Limited,INITIAL_PURCHASE,Web,143.76,USD,6/24/19,6/24/21,731,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,4,2,0,1,0
5007,ESP,Limited,INITIAL_PURCHASE,Web,38.22,USD,3/22/20,6/30/20,100,No,Yes,3/22/20,3/25/20,On,US/Canada,Consumer,Web,Yes,Yes,26,14,0,1,0
5008,ESP,Limited,INITIAL_PURCHASE,Web,63.78,USD,9/9/19,9/9/20,366,Yes,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0
5010,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/8/20,6/8/20,92,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,No,Yes,104,70,13,26,3
5011,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/5/19,12/2/19,119,No,Yes,8/5/19,8/8/19,Off,US/Canada,Consumer,Web,No,Yes,27,23,2,15,1
5012,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/10/20,5/10/20,90,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,20,14,10,5,1
5021,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,2/28/20,1/1/99,28797,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,16,7,3,4,2
5023,ESP,Limited,RENEWAL,Web,19.99,USD,10/20/19,2/20/20,123,Yes,No,NULL,NULL,On,US/Canada,Consumer,App,Yes,Yes,10,9,0,1,0
5024,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/28/20,1/1/99,28797,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,13,7,4,3,1
5026,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,3/4/20,1/1/99,28792,No,No,NULL,NULL,Off,US/Canada,Consumer,Web,Yes,Yes,157,27,18,10,4
5030,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/22/20,1/1/99,28774,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,19,0,0,0,0
5036,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/16/20,1/1/99,28780,Yes,No,NULL,NULL,Off,US/Canada,Consumer,App,Yes,Yes,55,14,4,12,3
5037,ALL,Limited,RENEWAL,Web,179,USD,3/29/19,3/29/21,731,No,No,NULL,NULL,On,US/Canada,Consumer,Web,No,Yes,3,0,0,0,0
